TIERSLU;Material_No_Customer;Quantité;LIVRFINLU;Libelle client;Statut;Tiers livré;REFEXTERNELU;Date debut Validité
C00303;W000085271;168.0;07/04/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001210;20190101
C00303;W000085271;168.0;28/04/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001210;20190101
C00303;W000085271;168.0;19/05/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001210;20190101
C00303;W000085271;168.0;09/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001210;20190101
C00303;W000085271;168.0;30/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001210;20190101
C00303;W000085271;168.0;21/07/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001210;20190101
C00303;W000085271;168.0;11/08/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001210;20190101
C00303;W000085271;168.0;01/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001210;20190101
C00303;W000085271;168.0;22/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001210;20190101
C00303;W000085271;168.0;13/10/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001210;20190101
C00303;W000085271;168.0;08/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001210;20190101
C00303;W000085271;168.0;15/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001210;20190101
C00303;W000085271;168.0;22/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001210;20190101
C00303;W000085271;168.0;05/01/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001210;20190101
C00303;W000085271;168.0;09/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001210;20190101
C00303;W000085271;168.0;30/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001210;20190101
C00303;W000085271;168.0;04/05/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001210;20190101
C00303;W000085271;168.0;25/05/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001210;20190101
C00303;W000085271;168.0;15/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001210;20190101
C00303;Material_No_Customer;;Delivery_Date;VALEO NORTH AMERICA INC.(WIPERS);Release_Status;C00303;Purchase_Order_No;20190101
C00303;W000085272;504.0;09/12/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;672.0;16/12/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;1176.0;23/12/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;672.0;06/01/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;840.0;13/01/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;504.0;20/01/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;840.0;27/01/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;840.0;03/02/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;1176.0;10/02/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;672.0;17/02/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;168.0;24/02/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;1512.0;10/03/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;840.0;17/03/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;840.0;24/03/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;840.0;31/03/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;1008.0;07/04/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;1176.0;14/04/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;1008.0;21/04/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;1008.0;28/04/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;840.0;05/05/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;672.0;12/05/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;672.0;19/05/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;672.0;26/05/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;672.0;02/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;672.0;09/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;672.0;16/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;840.0;23/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;672.0;30/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;504.0;07/07/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;672.0;14/07/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;504.0;21/07/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;672.0;28/07/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;672.0;04/08/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;504.0;11/08/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;672.0;18/08/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;672.0;25/08/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;504.0;01/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;1008.0;08/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;840.0;15/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;672.0;22/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;1008.0;29/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;672.0;06/10/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;672.0;13/10/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;672.0;20/10/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;504.0;27/10/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;504.0;03/11/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;840.0;10/11/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;840.0;17/11/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;840.0;24/11/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;840.0;01/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;672.0;08/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;840.0;15/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;840.0;22/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;840.0;29/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;336.0;05/01/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;336.0;12/01/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;168.0;19/01/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;336.0;26/01/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;336.0;02/02/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;840.0;09/02/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;1848.0;23/02/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;672.0;02/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;840.0;09/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;840.0;16/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;1008.0;23/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;840.0;30/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;672.0;06/04/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;672.0;13/04/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;840.0;20/04/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;672.0;27/04/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;840.0;04/05/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;840.0;11/05/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;840.0;18/05/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;840.0;25/05/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;840.0;01/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;1008.0;08/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;840.0;15/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;1008.0;22/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;1008.0;29/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;W000085272;168.0;06/07/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001209;20190101
C00303;Material_No_Customer;;Delivery_Date;VALEO NORTH AMERICA INC.(WIPERS);Release_Status;C00303;Purchase_Order_No;20190101
C00303;W447832;1120.0;02/12/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2400.0;09/12/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;3360.0;16/12/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;3360.0;23/12/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;4160.0;06/01/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2880.0;13/01/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2880.0;20/01/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;3040.0;27/01/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;3200.0;03/02/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;3520.0;10/02/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;1920.0;17/02/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;3520.0;24/02/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;4640.0;10/03/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2880.0;17/03/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2880.0;24/03/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2880.0;31/03/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2240.0;07/04/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2080.0;14/04/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2240.0;21/04/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2080.0;28/04/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2400.0;05/05/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2400.0;12/05/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2240.0;19/05/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2400.0;26/05/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2400.0;02/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2720.0;09/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2720.0;16/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2720.0;23/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2720.0;30/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2560.0;07/07/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2720.0;14/07/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2080.0;21/07/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2560.0;28/07/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2720.0;04/08/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2560.0;11/08/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2560.0;18/08/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2720.0;25/08/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2560.0;01/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2560.0;08/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2560.0;15/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2080.0;22/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2560.0;29/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2400.0;06/10/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2400.0;13/10/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2400.0;20/10/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;1760.0;27/10/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;1920.0;03/11/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2240.0;10/11/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2240.0;17/11/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2240.0;24/11/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2400.0;01/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2080.0;08/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2560.0;15/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2720.0;22/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2560.0;29/12/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2560.0;05/01/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2400.0;12/01/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2560.0;19/01/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2560.0;26/01/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;1440.0;02/02/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2560.0;09/02/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;5280.0;23/02/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2080.0;02/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2560.0;09/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2560.0;16/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2560.0;23/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2560.0;30/03/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2400.0;06/04/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2400.0;13/04/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2560.0;20/04/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2400.0;27/04/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2080.0;04/05/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;1920.0;11/05/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;1920.0;18/05/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;1920.0;25/05/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;1760.0;01/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;3200.0;08/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;3040.0;15/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;3040.0;22/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;3040.0;29/06/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2400.0;06/07/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2240.0;13/07/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;1760.0;20/07/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2240.0;27/07/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2400.0;03/08/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2240.0;10/08/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2400.0;17/08/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2400.0;24/08/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2400.0;31/08/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2400.0;07/09/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2560.0;14/09/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2080.0;21/09/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;2560.0;28/09/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;W447832;480.0;05/10/2026;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585001590;20190101
C00303;Material_No_Customer;;Delivery_Date;VALEO NORTH AMERICA INC.(WIPERS);Release_Status;C00303;Purchase_Order_No;20190101
C00303;W000037397;9600.0;02/12/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;7200.0;09/12/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;8800.0;16/12/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;9600.0;23/12/2024;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;9600.0;06/01/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;9600.0;13/01/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;8000.0;20/01/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;8000.0;27/01/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;8800.0;03/02/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;9600.0;10/02/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;8000.0;17/02/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;8000.0;24/02/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;16000.0;10/03/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;9600.0;17/03/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;8800.0;24/03/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;9600.0;31/03/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;8800.0;07/04/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;8800.0;14/04/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;8800.0;21/04/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;8800.0;28/04/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;8000.0;05/05/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;8000.0;12/05/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;7200.0;19/05/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;8000.0;26/05/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;8800.0;02/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;9600.0;09/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;10400.0;16/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;10400.0;23/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;9600.0;30/06/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;9600.0;07/07/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;8800.0;14/07/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;7200.0;21/07/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;9600.0;28/07/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;8800.0;04/08/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;8800.0;11/08/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;9600.0;18/08/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;8800.0;25/08/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;8800.0;01/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;9600.0;08/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;9600.0;15/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;8000.0;22/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
C00303;W000037397;9600.0;29/09/2025;VALEO NORTH AMERICA INC.(WIPERS);1;C00303;5585000267;20190101
