Ref;Quantité;LIVRFINLU;TIERSLU;Libelle client;Statut;Tiers livré;REFEXTERNELU;Date debut Validité
W000058808;5180;12/26/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000058808;20190101
W000058808;5180;01/02/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000058808;20190101
W000058808;9240;01/09/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000058808;20190101
W000058808;5180;01/16/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000058808;20190101
W000058808;4060;01/23/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000058808;20190101
W000058808;4060;01/30/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000058808;20190101
W000058808;5180;02/06/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000058808;20190101
W000058808;5040;02/13/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000058808;20190101
W000058808;5320;02/20/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000058808;20190101
W000058808;5040;03/06/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000058808;20190101
W000058808;4900;03/13/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000058808;20190101
W000058808;4900;03/20/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000058808;20190101
W000058808;4900;03/27/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000058808;20190101
W000058808;4900;04/02/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000058808;20190101
W000058808;4900;04/10/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000058808;20190101
W000058808;9240;04/17/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000058808;20190101
W000058808;5180;04/24/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000058808;20190101
W000058808;5040;04/30/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000058808;20190101
W000058808;5180;05/15/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000058808;20190101
W000058808;5040;05/22/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000058808;20190101
W000058808;5180;05/29/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000058808;20190101
W000058808;5180;06/05/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000058808;20190101
W000058808;5040;06/12/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000058808;20190101
W000058808;9240;06/19/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000058808;20190101
W000058808;5040;06/26/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000058808;20190101
W000058808;5180;07/03/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000058808;20190101
W000058808;5180;07/17/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000058808;20190101
W000058808;9240;07/24/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000058808;20190101
W000058808;5040;07/31/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000058808;20190101
W000058808;4060;08/07/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000058808;20190101
W000058808;5040;08/14/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000058808;20190101
W000058808;4200;08/21/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000058808;20190101
W000058808;5040;08/28/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000058808;20190101
W000058808;1120;09/04/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000058808;20190101
W000037397;4800;12/06/2024;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;42400;12/13/2024;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8000;01/17/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;6400;01/24/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;6400;01/31/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;12800;02/07/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8000;02/21/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;7200;02/28/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;7200;03/07/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;7200;03/14/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;7200;03/21/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;7200;03/28/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;6400;04/04/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8800;04/11/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;7200;04/17/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8800;04/25/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8000;05/02/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8800;05/09/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;21110;11/18/2024;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;5600;12/02/2024;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;2400;12/02/2024;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;1600;12/13/2024;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8000;12/20/2024;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;12800;12/27/2024;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;10400;01/03/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8000;01/10/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;7200;01/17/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8000;01/24/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;5600;05/16/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;6400;05/23/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;5600;05/30/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;6400;06/06/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8800;06/13/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8000;06/20/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8800;06/27/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8800;07/04/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8000;07/11/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;6400;07/18/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;7200;07/25/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;7200;08/01/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;6400;08/08/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8000;08/15/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;7200;08/22/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;6400;08/29/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8000;09/05/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;6400;09/12/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;5600;09/19/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;7200;09/26/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;5600;10/03/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;5600;10/10/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8000;10/17/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8000;10/24/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;7200;10/31/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8000;11/07/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;7200;11/14/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;7200;11/21/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;7200;11/28/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;7200;12/05/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8000;12/12/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8000;12/19/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;7200;12/26/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8000;01/02/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;6400;01/09/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;7200;01/16/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8000;01/23/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;5600;01/30/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;6400;02/06/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8000;02/13/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;7200;02/20/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8000;02/27/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8000;03/06/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;7200;03/13/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;7200;03/20/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;7200;03/27/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;7200;04/02/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8000;04/10/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;6400;04/17/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;7200;04/24/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8000;04/30/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;7200;05/08/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8000;05/15/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8000;05/22/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;7200;05/29/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8000;06/05/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;7200;06/12/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;6400;06/19/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8000;06/26/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;7200;07/03/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8000;07/10/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8000;07/17/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;5600;07/24/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8000;07/31/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8000;08/07/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;5600;08/14/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8000;08/21/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;5600;08/28/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;8000;09/04/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000037397;1600;09/11/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000037397;20190101
W000038990;6400;12/06/2024;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;13600;12/13/2024;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;01/17/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;3200;01/24/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;2400;01/31/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;7200;02/07/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;02/21/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;3200;02/28/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;03/07/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;3200;03/14/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;03/21/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;3200;03/28/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;04/04/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;3200;04/11/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;3200;04/17/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;04/25/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;05/02/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;3200;05/09/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;21110;11/18/2024;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;2400;12/20/2024;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;3200;12/27/2024;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;3200;01/03/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;3200;01/10/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;8800;01/17/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;6400;01/24/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;05/16/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;05/23/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;3200;05/30/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;06/06/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;06/13/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;06/20/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;3200;06/27/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;07/04/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;07/11/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;07/18/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;3200;07/25/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;08/01/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;08/08/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;3200;08/15/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;08/22/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;3200;08/29/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;09/05/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;3200;09/12/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;2400;09/19/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;09/26/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;2400;10/03/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;3200;10/10/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;3200;10/17/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;10/24/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;10/31/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;11/07/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;3200;11/14/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;11/21/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;3200;11/28/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;12/05/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;3200;12/12/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;12/19/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;12/26/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;01/02/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;2400;01/09/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;01/16/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;01/23/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;2400;01/30/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;3200;02/06/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;02/13/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;02/20/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;3200;02/27/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;03/06/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;3200;03/13/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;03/20/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;3200;03/27/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;04/02/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;04/10/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;2400;04/17/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;04/24/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;04/30/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;3200;05/08/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;05/15/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;05/22/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;05/29/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;3200;06/05/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;06/12/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;3200;06/19/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;3200;06/26/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;07/03/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;07/10/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;07/17/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;2400;07/24/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;07/31/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;08/07/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;2400;08/14/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;08/21/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;3200;08/28/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W000038990;4000;09/04/2026;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W000038990;20190101
W151616;3500;12/06/2024;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;3920;12/13/2024;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1680;01/17/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;2520;01/24/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1260;01/31/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1680;02/07/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1540;02/14/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1680;02/21/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1540;03/07/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1540;03/14/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1540;03/21/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1540;03/28/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1540;04/04/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1680;04/11/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;2800;04/17/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1680;04/25/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1540;05/02/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1680;05/16/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;21110;11/18/2024;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;2100;12/02/2024;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;4900;12/13/2024;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;2800;12/27/2024;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;560;01/03/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1260;01/10/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1400;01/17/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;2240;01/24/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1680;05/23/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1540;05/30/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1680;06/06/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1540;06/13/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1680;06/20/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1540;06/27/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1680;07/04/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1540;07/11/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1680;07/18/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1540;07/25/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1680;08/01/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
W151616;1540;08/08/2025;C00241;INTEVA PRODUCTS, LLC;N/A;C00241;W151616;20190101
